Income,LoanAmountRequest,CreditScore,NoofDefaults,PropertyPrice,CLA,PropertyType,PropertyAge,LSA
1200.07,70549.48,782.61,0,120719.46,334.14,4,1200.07,0
1044,118811.17,763.97,0,182549.93,608.91,2,1044,89108.38
6680.43,70887.1,655.32,1,116399.12,409.57,3,6680.43,46076.62
2126.57,41349.35,801.08,1,45883.44,171.04,1,2126.57,28944.54
1663.72,22092.77,751.98,0,28967.47,184.66,4,1663.72,17674.22
2645.18,179659.05,737.16,0,273337.96,600.88,4,2645.18,125761.33
2613.82,38055.98,724.6,0,65269.94,384.03,2,2613.82,26639.19
1989.94,45171.34,782.52,0,66447.21,219.66,2,1989.94,36137.07
3027.26,37067.73,630.76,0,54989.5,391.16,1,3027.26,0
1404.71,42228.94,797.05,0,62578.3,317.27,4,1404.71,31671.7
2241.87,135368.55,736.31,0,154216.75,709.31,2,2241.87,94757.98
2035.39,25227.05,625.81,1,47286.41,121.09,1,2035.39,0
2123.71,32130.95,629.13,0,43524.94,152.8,2,2123.71,0
1359.47,68641.2,775.21,0,84714.26,374.5,3,1359.47,54912.96
1537.24,90229.07,660.53,1,122799.72,276.75,1,1537.24,58648.9
2782.93,117732.8,828.42,0,151717.36,552.56,3,2782.93,94186.24
3201.8,149836.9,809.29,0,174586.71,396,1,3201.8,119869.52
3299.44,28518.82,624,0,43032.79,332.55,2,3299.44,0
3569.98,100166.45,759.3,0,141785.96,468.65,2,3569.98,80133.16
2500.8,92916.24,643.03,0,132193.08,450.98,3,2500.8,0
2339.98,46469.22,701.27,0,70032.51,394.67,3,2339.98,32528.45
2834.67,45370.34,761.86,0,77571.64,225.71,3,2834.67,31759.24
2289.07,25083.84,647.33,0,33823.25,300.36,2,2289.07,0
2740.42,151276.16,709.96,0,194569.66,531.55,4,2740.42,98329.5
2520.22,53155.98,683.46,0,72874.37,273.76,2,2520.22,37209.19
4050.87,38221.66,747.65,0,49946.48,429.63,3,4050.87,24844.08
1537.61,23457.83,797.2,0,29436.22,240.45,3,1537.61,17593.37
2526.11,52379.2,760.78,0,87813.07,252.2,2,2526.11,41903.36
1865.96,135660.53,711.61,0,191742.02,490.59,4,1865.96,94962.37
1682.13,33742.48,741.81,1,57276.47,251.59,3,1682.13,23619.74
2380.04,79939.73,677.77,0,92188.5,461.33,2,2380.04,55957.81
2086.21,135537.69,653.95,0,162156.32,-999,1,2086.21,94876.38
1361.66,103810.92,721.08,0,171611.25,530.36,3,1361.66,0
8012.18,174089.16,886.96,0,258195.49,736.78,1,8012.18,121862.41
2189.32,172052.83,633.98,1,317326.76,619.72,3,2189.32,0
2117.05,101644.5,711.63,0,149734.89,632.01,3,2117.05,71151.15
2858.42,174704.38,798.37,1,317431.9,481.3,3,2858.42,131028.28
3325.22,107001.18,655.18,0,197895.15,505.44,1,1273.42,74900.83
1273.42,42487.45,611.01,1,68632.25,213.75,4,1273.42,0
2465.82,67096.48,820.93,0,95674.81,431.6,4,2465.82,46967.54
3433.53,173613.22,677.72,0,230844.32,586.82,2,3433.53,0
1231.86,27978.66,641.4,0,-999,148.18,4,1231.86,0
2767.18,68925.45,803.28,0,89948.43,342.47,2,2767.18,51694.09
3327.91,40321.72,809.29,0,66091.52,208.55,3,3327.91,28225.2
3655.99,131042.44,865.47,0,233399.88,398.8,4,3655.99,104833.95
2767.18,139370.37,683.87,0,230366.64,371.15,1,3524.23,90590.74
3327.91,40890.25,684.09,0,68526.69,309.4,2,3524.23,28623.18
3655.99,38835.31,703.98,1,72590.57,211.29,2,3524.23,25242.95
3524.23,73961.2,647.01,0,131082.85,328,4,3524.23,0
1790.04,18091.03,706.43,1,32293.69,205.99,2,1790.04,12663.72
3377.21,56682.79,801.59,0,95214.81,411.09,2,3377.21,45346.23
4920.77,91393.56,694.32,0,131058.65,405.01,4,4920.77,0
2957.81,67214.54,687.48,0,89324.86,393.11,2,2957.81,47050.18
2461.04,103943.62,724.04,0,178168.02,357.73,3,2461.04,0
2698.24,229300.69,786.45,0,335596.05,763.2,1,2698.24,183440.55
4074,82184.4,665.44,0,133908.78,624.02,2,4074,0
1509.37,73281.64,640.08,0,87477.88,381.95,3,1509.37,0
4461.26,95195.71,771.94,0,104853.41,710,2,4461.26,76156.57
1839.09,38141.28,778.99,1,50024.55,265.29,1,1839.09,28605.96
1300.06,95570.36,725.64,0,131427.34,297.16,4,1300.06,0
2842.6,197844.67,800.66,0,278485.48,571.52,2,2842.6,148383.5
378.76,13879.73,633.98,0,15841.4,147.88,1,378.76,9021.82
1261.05,61912.75,623.72,0,76850.88,359.04,3,1261.05,0
2327.43,54511.73,681.56,0,96713.73,250.26,1,2327.43,35432.62
3494.86,177371.96,823.99,0,311033.97,611.27,2,3494.86,141897.57
1924.05,222941.07,639.39,1,360596.83,596.41,2,1924.05,0
1350.27,50311.82,799.94,0,86269.31,562.89,1,1350.27,37733.86
2259.09,95787.54,724.85,0,109375.02,311.51,1,2259.09,62261.9
1334.81,14138.21,676.6,0,19921.81,157.91,2,1334.81,9189.84
1911.05,41356.99,798,0,71190.08,213.46,3,1911.05,0
2479.57,114854.05,667.97,0,202281.2,544.11,4,2479.57,74655.13
2335.98,138875.64,796.38,0,188003.07,505.2,1,2335.98,111100.51
1089.23,40596.85,711.89,1,47580.41,298.27,2,1089.23,26387.95
1603.29,162562.79,839.77,0,259447.27,617.36,4,1603.29,130050.23
2195.29,128427.59,703.98,0,210676.67,570.79,2,2195.29,96320.69
1602.53,38134.63,692.27,0,71158.27,311.7,3,1602.53,24787.51
1226.72,86579.84,612.73,0,107436.54,459.93,3,1226.72,0
1912.72,39497.59,664.48,0,58822.27,289.32,2,1912.72,27648.31
1693.56,25387.81,643.12,1,37260.99,124.94,4,1693.56,0
5723.9,109296.83,730.7,0,196102.25,582.37,4,5723.9,76507.78
2331.44,20330.74,671.57,0,28385.73,156.29,4,2331.44,14231.52
7911.62,171579.69,799.06,0,275900.81,535.62,4,7911.62,137263.75
1079.24,23026.41,730.08,0,-999,162.05,3,1079.24,14967.17
1998.44,27466.58,721.97,0,39344.36,305.81,1,1998.44,17853.28
2466.33,163298.41,695.45,0,250756.3,523.37,2,2466.33,114308.89
1382.64,161316.97,813,0,257389.81,515.32,4,1382.64,0
2044.53,45985.14,602.63,0,63779.57,358.81,4,2044.53,0
1059.35,35188.99,809.9,0,48662.12,167.5,4,1059.35,26391.74
1382.64,24345.87,758.49,0,36041.07,133.31,3,1859.43,17042.11
2044.53,91458.81,763.92,0,149759.6,411.44,1,1859.43,68594.11
1859.43,52732.69,745.23,0,81233.17,240.86,1,1859.43,36912.88
5656.6,219112.1,732.7,0,339178.54,546.59,2,5656.6,0
1532.58,140911.25,820.62,0,163261.58,466.85,4,1532.58,112729
3127.01,25109.89,699.06,0,41735.51,297.23,1,3127.01,0
5656.6,246710.59,787.76,0,306040.39,904.71,3,1904.83,185032.94
1532.58,86506.53,748.84,0,112682.66,540.71,1,1904.83,60554.57
3127.01,27796.28,798,0,47687.39,132.67,4,1904.83,26645.93
1904.83,91083.52,854.9,0,145933.75,318.46,4,1904.83,68312.64
1532.58,73244.37,729.54,0,94574.67,399.86,3,3078.76,51271.06
3078.76,148217.48,613.93,0,214367.5,808.86,3,3078.76,0
2836.78,81372.02,816.27,1,96771.65,343.88,3,2836.78,61029.02
2141.31,67969.48,682.14,0,99223.51,423.28,1,2141.31,44180.16
4003.2,143646.03,670.05,0,198890.21,681.17,4,4003.2,93369.92
2770.35,41070.26,830.7,1,64898.1,261.29,2,2770.35,30802.7
2141.31,58806.7,777.75,0,81503.06,321.67,2,4973.85,93059.43
4973.85,118071.67,694.74,1,148314.59,650.08,1,4973.85,76746.59
2770.35,52756.4,621.9,0,64645.54,232.71,3,1777.37,-999
1777.37,116334.22,695.48,1,132237.89,451.83,3,1777.37,75617.24
4973.85,102197.86,807.85,0,160874.54,590.54,1,4313.84,71538.5
4313.84,141606.42,797.7,0,234918.09,541.76,3,4313.84,113285.14
1829.28,26128.41,607.53,0,43457.1,134.62,1,1829.28,0
4973.85,38193.71,722.08,0,43777.23,456.26,2,1572.95,24825.91
1572.95,28149.1,623.84,0,32242.07,126.55,3,1572.95,0
4486.92,31844.73,825.85,0,58512.68,192.99,1,4486.92,0
1418.58,13518.86,809.9,1,15001.23,130.78,2,2790.73,8787.26
2790.73,68586,642.46,0,111312.7,309.69,4,2790.73,0
4486.92,36271.04,763.92,0,51879.03,271.43,1,5215.98,23576.18
5215.98,41428.17,758.56,0,56559.87,166.64,2,5215.98,31071.13
4102.09,61678.45,751.96,0,77612.82,312.54,1,4102.09,46258.84
4216.37,187706.19,720.38,1,213517.84,548.81,4,4216.37,122009.02
2044.2,72218.91,691.69,0,99483.3,670.85,4,2044.2,46942.29
1349.82,20096.77,599.82,1,37606.31,217.94,2,1349.82,0
4216.37,74012.11,728.54,0,105354.92,328.84,2,1266.86,48107.87
1266.86,37741,798,0,44763.15,192.67,3,1266.86,26418.7
3887.01,96109.14,702.32,0,152859.38,1082.77,3,3887.01,67276.4
4216.37,25661.36,651.2,0,45440.22,138.33,1,2645.88,16679.88
2645.88,29384.58,844.06,1,44716.75,242.73,3,2645.88,22038.44
3887.01,15690.92,631.77,0,25993.14,139.3,4,1843.51,0
1843.51,208767.53,646.54,1,336856.53,551.57,3,1843.51,0
2443.98,226716.66,718.32,0,381461.98,713.39,1,2443.98,0
2776.5,45569.64,665.8,0,70677.82,486.07,3,2776.5,31898.75
2774.98,144028.97,649.33,0,192978.67,533.27,1,2774.98,0
2150.51,41012.65,783.25,0,49134.51,179.79,4,2150.51,28708.86
3381.25,49569.4,732.72,1,67440.78,247.06,4,3381.25,34698.58
2774.98,125501.84,692.68,1,194836.52,363.27,4,1519.63,87851.29
1519.63,26088.01,817.59,0,40091.86,122.88,1,1519.63,18261.61
3038.32,186361.74,678.36,0,221745.98,708.89,3,3038.32,0
2774.98,21335.91,731.97,0,38084.71,111.72,2,3850.56,13868.34
3850.56,163678.67,747.43,0,192352.5,606.04,1,3850.56,106391.14
4602.27,79783.85,730.34,0,101879.61,310.51,2,4602.27,55848.7
4223.87,83420.79,769.16,0,100196.96,482.3,1,4223.87,58394.55
1890.26,95526.55,854.97,0,154978.7,262.94,2,1890.26,76421.24
1920.13,107070.23,726.37,1,155501.67,601.03,3,1920.13,69595.65
1039.55,17461.98,719.79,1,-999,98.82,1,1039.55,11350.29
1890.26,93670.56,646.62,1,163740.7,368,1,2186.77,0
2186.77,255820.82,794.28,1,433750.37,863.66,4,2186.77,0
1039.55,170901.57,846.05,0,271636.69,720.45,2,4801.43,136721.26
1890.26,229908.42,691.69,0,410209.07,634.11,4,4801.43,183926.74
4801.43,36360.11,698.43,0,61013.92,274.1,3,4801.43,23634.07
2121.3,54644.31,774.99,0,72261.17,257.04,3,2121.3,38251.02
1627.14,22397.59,784.37,0,36417.52,125.26,1,1627.14,0
4008.04,84642.64,766.72,1,133532.44,1093.34,3,4008.04,67714.11
4062.2,245811.19,799.57,0,445379.26,696.48,2,4062.2,-999
2789.81,112699.42,637.48,0,129405.75,538.57,1,2789.81,0
4008.04,129383.08,617.41,0,222130.85,402.4,2,1717.58,0
1717.58,87043.84,694.58,0,159839.08,452.68,2,1717.58,0
2789.81,48334.42,699.74,0,90590.37,230.43,1,3122.58,33834.09
3122.58,36482.92,627.15,0,68209.47,419.33,2,3122.58,0
1717.58,151376.12,649.33,0,-999,613.72,2,3202.29,105963.28
3202.29,114402.58,699.72,0,125996.81,562.13,2,3202.29,80081.81
1486.12,22482.98,732.72,0,40903.37,155.82,1,1486.12,0
2447.55,96533.37,864.87,0,107288.93,278.03,4,2447.55,77226.7
1974.99,47464.77,753.82,0,75207.46,368.4,3,1974.99,35598.58
3530.64,184888.51,690.39,0,221077.07,574.99,4,3530.64,129421.96
3058.31,39962.13,797.9,0,58497.32,411.66,2,3058.31,31969.7
4133.69,57223.87,795.06,0,94783.39,304.42,2,4133.69,0
2784.1,75992.75,729.99,1,136113.19,738.86,4,2784.1,49395.29
3058.31,23681.35,800.17,1,32148.03,153.37,1,4097.71,18945.08
4097.71,90241.7,678.02,0,99667.93,306.69,4,4097.71,58657.1
2273.12,159920.64,868.53,0,227944.12,517.1,2,2273.12,119940.48
3058.31,60453.75,861.49,0,112710.46,238.57,2,1695.31,45340.31
1695.31,26269.51,634.4,0,36364.1,176.98,1,1695.31,0
1235.21,102748.07,729.11,0,145218.49,517.31,3,1235.21,66786.25
1497.82,173654.72,779.74,0,209364.81,512.5,2,1497.82,0
4045.56,25009.74,692.4,1,36838.22,123.7,3,4045.56,16256.33
1235.21,154513.5,754.72,0,197474.56,657.5,4,3775.22,115885.12
3775.22,75569.41,790.2,0,132994.89,410.17,3,3775.22,56677.06
1741.13,45599.35,793.36,0,65803.26,464.87,4,1741.13,36479.48
1235.21,110973.25,631.17,0,194465.8,472.35,1,2013.22,0
2013.22,61624.38,784.44,0,84764.54,294.21,2,2013.22,43137.07
2037.02,51777.26,751.17,0,-999,272.87,3,2037.02,38832.94
1952.48,52668.46,678.52,0,87582.26,238.62,2,1952.48,36867.92
1867.7,116261.83,667.88,0,212168.58,376.39,2,1867.7,75570.19
2037.02,211676.33,727.63,0,258000.45,655.21,4,2016.35,137589.61
2016.35,77300.05,640.09,0,91176.62,511.15,3,2016.35,0
1640.35,190536.42,632.68,0,233348.41,526.36,4,1640.35,0
2782.57,45286.86,719.66,0,70327.01,370.63,2,2782.57,29436.46
5216.53,74984.61,770.13,0,100969.52,347.16,3,5216.53,52489.23
2437.21,89946.51,856.03,0,116383.01,555.8,1,2437.21,71957.21
1642.8,116546.94,734.76,0,159562.81,494.19,1,1642.8,75755.51
1411.31,37704.73,769.81,0,42264.49,210.92,3,1411.31,26393.31
2437.21,146949.45,751.43,1,162888.45,578.69,3,1093.31,102864.62
1093.31,78702.29,711.39,1,125406.12,455.48,1,1093.31,55091.6
3367.8,93638.85,750.58,0,111787.9,546.61,2,3367.8,0
2041.89,78234.5,694.92,0,132074.95,404.25,2,2041.89,54764.15
2033.7,76752.77,689.71,0,133208.29,314.1,1,2033.7,53726.94
2472.69,112436.24,771.14,0,198263.14,431.55,1,2472.69,78705.37
2041.89,34558.23,588.98,0,44806.98,247.83,2,2785.24,0
2785.24,48731.5,640.85,0,82895.69,270.36,4,2785.24,0
1611.24,110982.6,783.39,0,140327.06,578.16,4,1611.24,83236.95
3816.63,180097.92,777.63,0,300412.09,656.49,2,3816.63,144078.34
2190.97,110557.03,677.73,0,-999,661.44,2,2190.97,71862.07
2106.14,170166.75,704.99,0,299220.33,477.34,2,2106.14,110608.39
2386.06,68411.18,743.24,0,87090.81,759.56,4,2386.06,47887.83
2326.25,74541.8,648.23,0,97009.22,407.53,2,2326.25,0
3180.2,72880.27,659.92,0,125279.34,740.94,2,3180.2,51016.19
2453.35,84657.27,862.7,0,160101.24,239.04,1,2453.35,63492.95
1250.68,31923.29,831.98,0,40410.76,140.11,1,1250.68,22346.3
1174.09,33668.57,727.48,0,56140.14,352.99,1,1174.09,21884.57
4194.06,64737.67,814.64,1,78786.84,535.61,2,4194.06,48553.25
1250.68,57023.19,774.03,1,107654.21,246.22,4,4917.85,39916.23
4917.85,118296.1,766.01,0,215609.09,556.81,3,4917.85,88722.08
4194.06,119311.64,610.33,0,213450.09,433.59,2,2008.79,0
1250.68,128081.22,834.28,0,155471.09,568.12,4,2008.79,102464.98
2008.79,70634.2,711.72,0,104290.14,484.64,3,2008.79,49443.94
2998.99,74897.02,748.69,0,95010.82,402.39,4,2998.99,48683.06
1353.2,59224.39,636.74,0,90495.56,187.43,4,1353.2,0
1528.09,127199.13,745.15,0,146136.36,329.93,1,1528.09,82679.43
1154.9,48063.07,660.27,0,80390.87,287.85,4,1154.9,33644.15
1241.29,62760.6,729.76,1,72943.84,316.07,4,1241.29,40794.39
1831.22,54894.39,675.64,0,78906.85,262.44,1,1831.22,35681.35
1154.9,48992.51,818.4,1,91710.48,329.19,3,4605.28,36744.38
1241.29,184658.88,680.85,0,330703.45,684.14,2,4605.28,120028.27
4605.28,103336.61,771.14,0,158011.07,1101.72,4,4605.28,0
1945.61,70200.26,616.34,1,101443.95,335.65,2,1945.61,0
2467.02,49357.43,645.76,0,68894.3,219.04,3,2467.02,0
2167.87,43010.28,763.77,0,59472.78,246.11,2,2167.87,0
1100.18,47476.2,599.49,0,70293.67,318.24,4,1100.18,0
1580.14,97802.97,747.08,1,182091.53,368.52,3,1580.14,-999
2167.87,237061,721.31,0,413559.49,656.13,4,1494.75,165942.7
1494.75,18696.54,657.23,0,35370.24,99.98,1,1494.75,13087.58
3190.81,73874.61,751.23,0,129423.4,256.28,1,3190.81,55405.96
1323.16,76544.99,778.07,0,129203.35,349.34,1,1323.16,53581.49
1586.39,45500.4,773.74,0,57372.49,305.86,1,1586.39,34125.3
3190.81,76662.1,663.18,1,86830.48,375.66,1,2148.81,53663.47
2148.81,108186.36,868.31,0,187333.44,393.18,3,2148.81,81139.77
1533.41,36638.59,866.46,0,53087.61,286.18,4,1533.41,27478.94
2096.58,34275.78,621.31,0,60383.14,292.24,4,1259.08,0
1259.08,99576.03,798.12,1,178727.87,362.84,2,1259.08,74682.02
3038.58,122971.19,728.07,0,181685.9,446.94,2,3038.58,79931.27
1036.13,10835.89,764.83,0,16452.35,87.27,1,1036.13,0
1832.63,95811.22,698.34,0,169958.69,470.07,1,1832.63,0
2465.6,34227.36,705.94,0,58030.07,333.84,2,2465.6,22247.78
3399.44,109004.55,730,0,121603.71,383.37,1,3399.44,70852.96
1672.13,49208.61,745.15,1,90635.38,256.17,2,1672.13,31985.6
2465.6,16313.09,740.23,0,21029.12,167.66,4,2756.92,11419.16
2756.92,124038.33,763.52,0,159815.67,371.04,2,2756.92,0
2071.74,202115.23,696.76,0,324261.08,553.86,4,2071.74,141480.66
1129.88,24204.46,864.5,0,44169.15,263.32,2,1129.88,16943.12
1621.84,32273.64,613.31,0,56495.72,243.26,2,1621.84,0
2034.14,39921.58,639.22,0,70834.34,254.71,2,2034.14,0
1688.89,102171.28,782.21,0,161268.5,315.04,1,1688.89,0
1269.7,69318.95,861.88,0,130310.06,407.92,3,1269.7,48523.26
2034.14,36179.53,856.71,0,40687.76,257.01,1,1633.15,28943.62
1633.15,89507.07,829.56,0,126891.46,465.74,3,1633.15,71605.66
3191.93,53352.28,652.86,1,99982.98,657.54,2,3191.93,34678.98
1852.4,123815.77,622.51,0,183502.23,371.45,4,1852.4,0
3195.18,55025.6,863.7,0,100322.21,190.68,4,3195.18,46771.76
2075.45,31722.34,751.23,0,36825.46,309.18,3,2075.45,25377.87
5113.16,161217.42,717.81,0,246798.76,476.34,2,5113.16,112852.19
2691.38,177186.83,680.73,0,199235.39,519.83,3,2691.38,115171.44
1743.26,92842.29,755.98,1,156300.8,299.71,1,1743.26,64989.6
2098.99,22901.64,683.69,1,35198.95,205.68,1,2098.99,16031.15
1548.3,115364.22,651.77,0,205919.63,495.9,3,1548.3,0
2632.12,75956.22,750.58,1,95569.48,572.88,1,2632.12,0
2609.45,77602.7,798.12,0,136449.03,338.28,2,2609.45,50441.76
3061.59,50966.23,793.73,0,63350.52,-999,4,3061.59,40772.98
1848.15,99685.05,778.04,0,167575.4,115.7,1,1848.15,69779.54
1336.25,31410.65,781.55,0,51802.81,144.99,3,1336.25,23557.99
1938.62,120309.25,674,0,142969.86,335.44,2,1938.62,0
1511.68,94686.56,728.25,0,162014.35,443.62,2,1511.68,61546.26
2379.89,8292.7,637.72,0,12107.13,99.19,1,2379.89,0
1880.99,47037.58,692.56,1,86060.72,255.64,1,1880.99,30574.43
2655.85,190252.5,843.77,1,307018.33,573.19,2,2655.85,152202
1112.22,35025.2,668.78,1,42381.15,165.57,2,1112.22,22766.38
3923.75,49092.82,778.43,0,86182.74,357.54,4,3923.75,39274.26
2034.99,158661.37,836.16,1,185203.64,568.89,4,2034.99,118996.03
2028.85,80299.95,815.04,0,122592.14,426.35,3,2028.85,64239.96
4948.51,128057.06,796.39,0,217407.19,542.43,1,4948.51,96042.8
2034.99,44033.85,777.92,0,68229.73,206.33,1,2706.49,33025.39
2028.85,72377.85,792.81,0,137427.51,718.95,4,2706.49,50664.5
2706.49,63463.35,658.85,0,81701.65,269.64,1,2706.49,41251.18
1889.6,64030.07,867.84,0,107346,267.18,1,1889.6,51224.06
2006.28,72801.29,858.66,0,108199.84,331.51,1,2006.28,58241.03
3366.96,65900.21,712.56,0,86220.07,346.14,2,3366.96,42835.14
1254.2,96839.46,751.23,1,131747.06,372.4,4,1254.2,62945.65
2006.28,27362.51,813.12,0,39408.78,137.11,2,1817.96,21890.01
1817.96,150568.58,680.73,0,165773.78,550.98,4,1817.96,105398.01
1254.2,98158.04,646.14,0,144606.09,500.59,2,2747.58,0
2747.58,50338.84,776.84,0,92530.66,242.5,1,2747.58,40271.07
3746.94,74840.96,700.26,0,108068.51,312.5,1,3746.94,0
1254.2,43074.87,716.67,1,60768.22,234.11,4,2054.8,30152.41
2054.8,137624.03,684.84,0,220059.43,423.94,4,2054.8,96336.82
1841.14,101369.99,793.73,0,152014.96,357.44,4,1841.14,76027.49
2353.16,24772.63,778.04,0,45782.97,273.57,2,2353.16,17340.84
2416.8,109292.27,635.73,1,126471.32,583.44,4,2416.8,0
5533.23,66614.18,631.42,0,94989.61,333.57,1,5533.23,0
1247.7,38219.39,717.56,0,72241.97,169.14,2,1247.7,24842.6
2069.72,99031.77,662.09,1,161962.96,477,1,2069.72,69322.24
1597.57,53448.81,621.02,0,99970.56,234.15,2,1597.57,0
2899.36,89731.39,855.2,0,105382.66,437.88,4,2899.36,71785.11
5585.17,93779.27,747.78,0,136376.92,447.72,2,5585.17,65645.49
2994.88,25974.35,752.62,0,44343.62,159.72,3,2994.88,20779.48
2929.47,27831.71,630.99,0,35903.36,140.47,4,2929.47,0
5585.17,25056.43,686.04,0,47244.33,172.2,3,2356.98,17539.5
2356.98,38450.46,796.39,0,48943.33,182.15,4,2356.98,26915.32
1639.12,132055.2,648.02,0,202353.66,392.53,1,1639.12,0
3516.52,108234.86,782.11,0,148014.85,535.24,4,3516.52,0
1476.02,49992.6,759.82,0,91505.48,190.57,2,1476.02,34994.82
1639.12,21143.28,747.09,0,24932.9,140.39,1,1101.14,14800.3
1101.14,43285,772.79,0,64772.02,245.82,2,1101.14,30299.5
2289.97,121772.47,600.69,0,167368.14,426.83,2,2289.97,0
1766.76,136063.23,749.38,1,257725.06,617.62,1,1766.76,95244.26
1101.14,24711.93,770.97,0,42914.86,135.24,4,3433.48,19769.54
3433.48,259153.25,652.26,1,431574.36,732.52,1,3433.48,-999
2193.01,42500.93,744.22,0,75359.31,196.47,1,2193.01,0
1958.87,83993.77,776.84,0,116240.74,510.59,3,1958.87,58795.64
3317.58,147219.36,711.17,1,215917.11,763.05,1,3317.58,103053.55
3358.58,101153.25,860.75,1,159115.64,489.49,4,3358.58,70807.27
1646.63,74032.59,738.67,0,123622.75,366.94,1,1646.63,0
1246.45,117374.14,731.09,0,216876.53,495.61,2,1246.45,82161.9
2037.59,85337.5,674.29,1,153076.02,397.18,1,2037.59,55469.38
1590.55,105896.97,635.73,0,142026.71,764.55,3,1590.55,74127.88
1375.79,98325.02,764.3,0,123595.13,290.12,2,1375.79,78660.02
1666.56,33923.54,690.57,0,51533.43,238.73,1,1666.56,22050.3
1041.77,33681.87,662.09,0,53852.16,187.58,2,1041.77,23577.31
1854.91,40021.55,839.5,0,48632.93,132.67,2,1854.91,28015.08
1759.28,20901.41,727.51,0,34886.69,97.19,3,1759.28,14630.99
1849.22,121239.94,836.38,0,141308.38,745.31,3,1849.22,0
2075.18,54810.04,673.72,1,80821.96,272.61,3,2075.18,0
3047.1,216438.89,744.85,1,314772.7,894.12,2,3047.1,151507.22
1768.5,27881.28,779.57,0,49853.34,140.9,3,1768.5,19516.9
1389.87,92687.68,769.33,0,-999,310.12,2,1389.87,74150.14
2897.94,46866.26,797.22,0,52403.3,251.28,4,2897.94,35149.7
5079.97,45470.05,708.73,0,69681.17,339.96,2,5079.97,31829.04
1245.1,87134.17,753.15,0,99574.71,430.12,1,1245.1,60993.92
1038.87,42084.16,663.36,0,59440.68,331.04,1,1038.87,27354.7
2248.12,87369.96,676.05,0,156063.08,448.23,3,2248.12,61158.97
1245.1,172604.91,789.61,0,261386.11,665.55,4,3636.17,138083.93
3636.17,19311.91,814.52,0,25020.41,187.6,1,3636.17,15449.53
3989.12,167958.97,673.92,0,193263.47,446.76,2,3989.12,0
1620.98,158615.32,757.27,0,281165.5,542.05,1,1620.98,111030.72
4010.74,120733.29,768.57,0,209493.46,508.94,1,4010.74,90549.97
1613.78,55925.08,731.26,0,104662.86,308.19,4,1613.78,36351.3
1620.98,139119.28,645.22,0,233680.48,437.78,1,2852.94,0
2852.94,157263.16,848.3,0,204628.5,594.93,4,2852.94,117947.37
2120.79,38225.69,669.98,0,49238.44,264.45,3,2120.79,24846.7
2055.32,42930,731.09,0,56860.48,239.22,3,2055.32,34344
2753.49,34292.62,719.83,0,48926.73,289.15,2,2753.49,22290.2
5641.58,44488.51,792.76,0,68775.29,257.01,4,5641.58,33366.38
5215.41,91775.98,744.03,1,116908.31,721.9,2,5215.41,0
2503.61,96604,656.63,1,183050.12,496.59,3,2503.61,67622.8
3719.74,106840.05,813.71,0,178302.18,1029.42,1,3719.74,0
5215.41,104867.06,741.37,0,157694.53,750.21,2,1954.07,68163.59
1954.07,196656.25,688.75,0,292401.24,584.03,1,1954.07,137659.38
2358.52,160916.33,878.16,0,226393.64,599.4,2,2358.52,120687.25
2622.73,85025.09,637.45,0,113239.83,527.56,3,2622.73,0
2408.05,115223.34,842.61,1,164549.99,342.33,4,2408.05,86417.5
5354.66,177536.23,703.47,0,205326.26,1056.5,1,5354.66,115398.55
1719.27,138397.9,845.77,0,182057.74,521.59,4,1719.27,110718.32
2577.3,41436.29,831.63,0,45793.32,357.47,2,2577.3,33149.03
2250.46,212026.77,755.07,0,312368.76,702.72,3,2250.46,169621.42
